title,abstract,year,date,keywords,author,isbn,volume,pages,pid,type,periodical,related url,notes
Identification of Target Genes of the Homeotic Gene Antennapedia by Enhancer Detection,"Localized expression of the homeotic gene Antennapedia (Antp) in Drosophila melanogaster is required for normal development of the thoracic segments. When the AntP gene is expressed ectopically in the larval primordium of the antenna, the antennal imaginal disc, the developmental fate of the disc is switched and the adult antenna is transformed to a mesothoracic leg. We screened approximately 550 different fly strains carrying single copies of an enhancer-detector transposon to identify regulatory elements and corresponding genes that are either activated or repressed in antennal discs in response to this transformation. Several regulatory elements that are either direct or indirect targets of Antp were found. One transposant that expresses the reporter gene (lacZ) in the antennal disc, but not in the leg disc, was studied in more detail. The enhancer detector in this strain is located near a similarly regulated gene at the spalt (sal) locus, which encodes a homeotic function involved in embryonic head and tail development. The expression of this newly discovered gene, spalt major (salm) is strongly repressed in gain-of-function mutants that express Antp in the antennal disc. Recessive loss-of-function mutations (Antp-) have the opposite developmental effect; they cause the differentiation of antennal structures in the second leg disc. Accordingly, salm is derepressed in clones of homozygous Antp-cells. Therefore, we conclude that Antp negatively regulates salm. The time course of the interaction and reporter gene fusion experiments suggests (but does not prove) a direct interaction between Antp and cis-regulatory elements of salm. Our analysis of several enhancer-detector strains suggests that the basic patterning information in the antennal and leg imaginal discs is very similar.",1991,1991-01-01T00:00:00Z,drosophila,"Wagnerbernholz, J. T.",0890-9369,5,2467-2480,10.1101/gad.5.12b.2467,Journal Article,Genes & Development,<Go to ISI>://WOS:A1991GX54400010,"ISI Document Delivery No.: GX544 Times Cited: 88 Cited Reference Count: 54 Cited References: Affolter M, 1990, CURR OPIN CELL BIOL, V2, P485, DOI 10.1016/0955-0674(90)90132-X AKAM M, 1987, DEVELOPMENT, V101, P1 BELLEN HJ, 1989, GENE DEV, V3, P1288, DOI 10.1101/gad.3.9.1288 BIER E, 1989, GENE DEV, V3, P1273, DOI 10.1101/gad.3.9.1273 Bryant P.J., 1978, P230 COOLEY L, 1988, SCIENCE, V239, P1121, DOI 10.1126/science.2830671 DRIEVER W, 1989, NATURE, V337, P138, DOI 10.1038/337138a0 FREI E, 1988, EMBO J, V7, P197, DOI 10.1002/j.1460-2075.1988.tb02800.x FRENCH V, 1976, SCIENCE, V193, P969, DOI 10.1126/science.948762 FRISCHER LE, 1986, CELL, V47, P1017, DOI 10.1016/0092-8674(86)90816-0 Garcia-Bellido A, 1975, Ciba Found Symp, V0, P161 GEHRING W, 1966, J EMBRYOL EXP MORPH, V15, P77 GEHRING WJ, 1986, ANNU REV GENET, V20, P147, DOI 10.1146/annurev.ge.20.120186.001051 GEHRING WJ, 1987, SCIENCE, V236, P1245, DOI 10.1126/science.2884726 GEHRING WJ, 1970, PROBLEMS BIOL RNA DE, P231 GIBSON G, 1988, DEVELOPMENT, V102, P657 GIBSON G, 1990, CELL, V62, P1087, DOI 10.1016/0092-8674(90)90386-S GOULD AP, 1990, NATURE, V348, P308, DOI 10.1038/348308a0 GUAZZI S, 1990, EMBO J, V9, P3631, DOI 10.1002/j.1460-2075.1990.tb07574.x HAFEN E, 1984, NATURE, V307, P287, DOI 10.1038/307287a0 HAYASHI S, 1990, CELL, V63, P883, DOI 10.1016/0092-8674(90)90492-W HAYNIE JL, 1986, J EXP ZOOL, V237, P293, DOI 10.1002/jez.1402370302 HAZELRIGG T, 1983, GENETICS, V105, P581 HERR W, 1988, GENE DEV, V2, P1513, DOI 10.1101/gad.2.12a.1513 HIROMI Y, 1987, CELL, V50, P963, DOI 10.1016/0092-8674(87)90523-X IMMERGLUCK K, 1990, CELL, V62, P261, DOI 10.1016/0092-8674(90)90364-K JAYNES JB, 1988, NATURE, V336, P744, DOI 10.1038/336744a0 JORGENSEN EM, 1987, GENE DEV, V1, P544, DOI 10.1101/gad.1.6.544 JURGENS G, 1988, EMBO J, V7, P189, DOI 10.1002/j.1460-2075.1988.tb02799.x KAUFMAN TC, 1980, GENETICS, V94, P115 KENNISON JA, 1988, P NATL ACAD SCI USA, V85, P8136, DOI 10.1073/pnas.85.21.8136 KRASNOW MA, 1989, CELL, V57, P1031, DOI 10.1016/0092-8674(89)90341-3 LANGERSAFER PR, 1982, P NATL ACAD SCI-BIOL, V79, P4381, DOI 10.1073/pnas.79.14.4381 LEWIS EB, 1978, NATURE, V276, P565, DOI 10.1038/276565a0 MCGINNIS W, 1984, NATURE, V308, P428, DOI 10.1038/308428a0 MORATA G, 1975, DEV BIOL, V42, P211, DOI 10.1016/0012-1606(75)90330-9 OHKUMA Y, 1990, CELL, V61, P475, DOI 10.1016/0092-8674(90)90529-N OKANE CJ, 1987, P NATL ACAD SCI USA, V84, P9123, DOI 10.1073/pnas.84.24.9123 REUTER D, 1989, P NATL ACAD SCI USA, V86, P5483, DOI 10.1073/pnas.86.14.5483 ROBERTSON HM, 1988, GENETICS, V118, P461 RUBIN GM, 1982, SCIENCE, V218, P348, DOI 10.1126/science.6289436 SCHNEUWLY S, 1985, DEV BIOL, V108, P377, DOI 10.1016/0012-1606(85)90041-7 SCHNEUWLY S, 1987, EMBO J, V6, P201, DOI 10.1002/j.1460-2075.1987.tb04739.x SCHNEUWLY S, 1987, NATURE, V325, P816, DOI 10.1038/325816a0 Schubiger G., 1968, Wilhelm Roux Archiv fur Entwicklungsmechanik der Organismen, V160, P9, DOI 10.1007/BF00573645 SCOTT MP, 1989, BIOCHIM BIOPHYS ACTA, V989, P25, DOI 10.1016/0304-419X(89)90033-4 SOUTHERN EM, 1975, J MOL BIOL, V98, P503, DOI 10.1016/S0022-2836(75)80083-0 STELLER H, 1986, MOL CELL BIOL, V6, P1640, DOI 10.1128/MCB.6.5.1640 STRUHL G, 1981, NATURE, V292, P635, DOI 10.1038/292635a0 STRUHL G, 1985, CELL, V43, P507, DOI 10.1016/0092-8674(85)90180-1 THALI M, 1988, NATURE, V336, P598, DOI 10.1038/336598a0 WAKIMOTO BT, 1981, DEV BIOL, V81, P51, DOI 10.1016/0012-1606(81)90347-X WILSON C, 1989, GENE DEV, V3, P1301, DOI 10.1101/gad.3.9.1301 WILSON C, 1990, ANNU REV CELL BIOL, V6, P679, DOI 10.1146/annurev.cb.06.110190.003335 Wagnerbernholz, jt wilson, c gibson, g schuh, r gehring, wj 89 0 Cold spring harbor lab press, publications dept Cold spring harbor 1549-5477"
,,,,homeotic genes,"Wilson, C.",,,,,,,,
,,,,antennapedia gene,"Gibson, G.",,,,,,,,
,,,,enhancer detection,"Schuh, R.",,,,,,,,
,,,,downstream genes,"Gehring, W. J.",,,,,,,,
,,,,spalt locus,,,,,,,,,
,,,,drosophila homeodomain proteins,,,,,,,,,
,,,,ectopic expression,,,,,,,,,
,,,,bithorax complex,,,,,,,,,
,,,,tail development,,,,,,,,,
,,,,homoeotic genes,,,,,,,,,
,,,,melanogaster,,,,,,,,,
,,,,head,,,,,,,,,
,,,,embryo,,,,,,,,,
,,,,transcription,,,,,,,,,
,,,,segmentation,,,,,,,,,
,,,,Cell Biology,,,,,,,,,
,,,,Developmental Biology,,,,,,,,,
,,,,Genetics & Heredity,,,,,,,,,
A novel poly(A)-binding protein acts as a specificity factor in the second phase of messenger RNA polyadenylation,"Polyadenylation of mRNA precursors by poly(A) polymerase depends on a specificity factor, CPF, recognizing the polyadenylation signal AAUAAA. This paper describes an apparently novel poly(A)-binding protein that acts as a second specificity factor, mediating the recognition of the growing poly(A) tall. A transition from a slow initiation phase of polyadenylation to rapid elongation occurs when the growing tall is long enough to serve as a binding site for the poly(A)-binding protein. Elongation of an RNA carrying a tail of 10 or more adenylate residues can occur independently of CPF. A sharp decrease in the poly(A) chain growth rate after the addition of approximately 200 adenylate residues invites speculations about a role of the poly(A)-binding protein in poly(A) tail length control. © 1991.",1991,1991-01-01T00:00:00Z,polynucleotide adenylyltransferase,"Wahle, E.",00928674 (ISSN),66,759-768,10.1016/0092-8674(91)90119-j,Journal Article,Cell,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025817865&doi=10.1016%2f0092-8674%2891%2990119-J&partnerID=40&md5=72b9773c8c26c85e82e0d23a4b941afa,"Cited By :220 Export Date: 25 January 2021 CODEN: CELLB Correspondence Address: Wahle, E.Department Cell Biology Biozentrum Universitat Basel Klingelbergstrasse 70, CH-4056 Basel, Switzerland Chemicals/CAS: Carrier Proteins; Poly A, 24937-83-5; Poly(A)-Binding Proteins; RNA Precursors; RNA, Messenger References: Adam, Nakagawa, Swanson, Woodruff, Dreyfuss, mRNA polyadenylate-binding protein: gene isolation and sequencing and identification of a ribonucleoprotein consensus sequence (1986) Mol. Cell. Biol., 6, pp. 2932-2943; Bardwell, Wickens, Polyadenylation-specific complexes undergo a transition early in the polymerization of a poly(A) tail (1990) Mol. Cell. Biol., 10, pp. 295-302; Bardwell, Wickens, Bienroth, Keller, Sproat, Lamond, Site-directed ribose methylation identifies 2′-OH groups in polyadenylation substrates critical for AAUAAA recognition and poly(A) addition (1991) Cell, 65, pp. 125-133; Bienroth, Wahle, Suter-Crazzolara, Keller, Purification of cleavage and polyadenylation factor CPF involved in the 3′ processing of messenger RNA precursors (1991) J Biol Chem, 266. , in press; Birnstiel, Busslinger, Strub, Transcription termination and 3′ processing: the end is in site! (1985) Cell, 41, pp. 349-359; Blobel, A protein of molecular weight 78 000 bound to the polyadenylate region of eukaryotic messenger RNAs (1973) Proc. Natl. Acad. Sci. USA, 70, pp. 924-928; Bradford, A rapid and sensitive method for the quantitation of microgram quantities of protein utilizing the principle of proteindye binding (1976) Anal. Biochem., 72, pp. 248-254; Christofori, Keller, 3′ cleavage and polyadenylation of mRNA precursors in vitro requires a poly(A) polymerase, a cleavage factor, and a snRNP (1988) Cell, 54, pp. 875-889; Christofori, Keller, Poly(A) polymerase purified from HeLa cell nuclear extract is required for both cleavage and polyadenylation of pre-mRNA in vitro (1989) Mol. Cell. Biol., 9, pp. 193-203; Devereux, Haeberli, Smithies, A comprehensive set of sequence analysis programs for the VAX (1984) Nucl. Acids Res., 12, pp. 387-395; Dreyfuss, Swanson, Piñol-Roma, Heterogeneous nuclear ribonucleoprotein particles and the pathway of mRNA formation (1988) Trends Biochem. Sci., 13, pp. 86-90; Fitzgerald, Shenk, The sequence 5′AAUAAA-3′ forms part of the recognition site for polyadenylation of late SV40 mRNAs (1981) Cell, 24, pp. 251-260; Fox, Sheets, Wickens, Poly(A) addition during maturation of frog oocytes: distinct nuclear and cytoplasmic activities and regulation by the sequence UUUUUAU (1989) Genes Dev., 3, pp. 2151-2162; Gilmartin, Nevins, An ordered pathway of assembly of components required for polyadenylation site recognition and processing (1989) Genes Dev., 3, pp. 2180-2189; Grange, Martins de Sa, Oddos, Pictet, Human mRNA polyadenylate binding protein: evolutionary conservation of a nucleic acid binding motif (1987) Nucl. Acids Res., 15, pp. 4771-4787; Kelly, Jensen, von Hippel, DNA “melting” proteins. IV. Fluorescence measurements of binding parameters for bacteriophage T4 gene 32-protein to mono-, oligo-, and polynucleotides (1976) J. Biol. Chem., 251, pp. 7240-7250; Laemmli, Cleavage of structural proteins during the assembly of the head of bacteriophage T4 (1970) Nature, 227, pp. 680-685; Lingner, Radtke, Wahle, Keller, Purification and characterization of poly(A) polymerase from Saccharomyces cerevisiae (1991) J. Biol. Chem., 266, pp. 8741-8746; Means, Feeney, Reductive alkylation of amino groups in proteins (1988) Biochemistry, 7, pp. 2192-2201; Moore, Sharp, Site-specific polyadenylation in a cell-free reaction (1984) Cell, 36, pp. 581-591; Moore, Sharp, Accurate cleavage and polyadenylation of exogenous RNA substrate (1985) Cell, 41, pp. 845-855; Pearson, Lipman, Improved tools for biological sequence comparison (1988) Proc. Natl. Acad. Sci. USA, 85, pp. 2444-2448; Proudfoot, Poly(A) signals (1991) Cell, 64, pp. 671-674; Proudfoot, Brownlee, 3′ non-coding region sequences in eukaryotic messenger RNA (1976) Nature, 263, pp. 211-214; Query, Bentley, Keene, A common RNA recognition motif identified within a defined U1 RNA binding domain of the 70K U1 snRNP protein (1989) Cell, 57, pp. 89-101; Sachs, Davis, The poly(A) binding protein is required for poly(A) shortening and 60S ribosomal subunit-dependent translation initiation (1989) Cell, 58, pp. 857-867; Sachs, Kornberg, Nuclear polyadenylate-binding protein (1985) Mol. Cell. Biol., 5, pp. 1993-1996; Sachs, Bond, Kornberg, A single gene from yeast for both nuclear and cytoplasmic polyadenylate-binding proteins: domain structure and expression (1986) Cell, 45, pp. 827-835; Sachs, Davis, Kornberg, A single domain of yeast poly(A)-binding protein is necessary and sufficient for RNA binding and cell viability (1987) Mol. Cell. Biol., 7, pp. 3268-3276; Sambrook, Fritsch, Maniatis, (1989) Molecular Cloning: A Laboratory Manual, , 2nd. ed., Cold Spring Harbor Laboratory Press, Cold Spring Harbor, New York; Setyono, Greenberg, Proteins associated with poly(A) and other regions of mRNA and hnRNA molecules as investigated by crosslinking (1981) Cell, 24, pp. 775-783; Sheets, Wickens, Two phases in the addition of a poly(A) tail (1989) Genes Dev., 3, pp. 1401-1412; Sheets, Ogg, Wickens, Point mutations in AAUAAA and the poly(A) addition site: effects on the accuracy and efficiency of cleavage and polyadenylation in vitro (1990) Nucl. Acids Res., 18, pp. 5799-5805; Shuman, Moss, Vaccinia virus poly(A) polymerase (1988) Specificity for nucleotides and nucleotide analogs, 263, pp. 8405-8412. , J. Biol. Chem; Takagaki, Ryner, Manley, Separation and characterization of a poly(A) polymerase and a cleavage/specificity factor required for pre-mRNA polyadenylation (1988) Cell, 52, pp. 731-742; Takagaki, Ryner, Manley, Four factors are required for 3′-end cleavage of pre-mRNAs (1989) Genes Dev., 3, pp. 1711-1724; Tsiapalis, Dorson, Bollum, Purification of terminal riboadenylate transferase from calf thymus gland (1975) J. Biol. Chem., 250, pp. 4486-4496; Wahle, Purification and characterization of a mammalian polyadenylate polymerase involved in the 3′ end processing of messenger RNA precursors (1991) J. Biol. Chem., 266, pp. 3131-3139; Wickens, How the messenger got its tail: addition of poly(A) in the nucleus (1990) Trends Biochem. Sci., 15, pp. 277-281; Wickens, Stephenson, Role of the conserved AAUAAA sequence: four AAUAAA point mutants prevent messenger RNA 3′ end formation (1984) Science, 226, pp. 1045-1051; Zarkower, Stephenson, Sheets, Wickens, The AAUAAA sequence is required both for cleavage and for polyadenylation of simian virus 40 pre-mRNA in vitro (1986) Mol. Cell. Biol., 6, pp. 2317-2323; Zelus, Giebelhaus, Eib, Kenner, Moon, Expression of the poly(A)-binding protein during development of Xenopus laevis (1989) Mol. Cell. Biol., 9, pp. 2756-2760"
,,,,rna,,,,,,,,,
,,,,rna binding protein,,,,,,,,,
,,,,article,,,,,,,,,
,,,,nonhuman,,,,,,,,,
,,,,polyadenylation,,,,,,,,,
,,,,priority journal,,,,,,,,,
,,,,Animal,,,,,,,,,
,,,,Carrier Proteins,,,,,,,,,
,,,,Cattle,,,,,,,,,
,,,,In Vitro,,,,,,,,,
,,,,Poly A,,,,,,,,,
,,,,Poly(A)-Binding Proteins,,,,,,,,,
,,,,RNA Precursors,,,,,,,,,
,,,,"RNA Processing, Post-Transcriptional",,,,,,,,,
,,,,"RNA, Messenger",,,,,,,,,
,,,,"Support, Non-U.S. Gov't",,,,,,,,,
Isolation and expression of cDNA clones encoding mammalian poly(A) polymerase,"cDNA clones encoding mammalian poly(A) polymerase were isolated with probes generated by the polymerase chain reaction based on amino acid sequences derived from the purified enzyme. A bovine cDNA clone was obtained encoding a protein of 82 kDa. Expression in Escherichia coli resulted in the appearance of a poly(A) polymerase activity that was dependent on the addition of the purified specificity factor CPF and the presence of the polyadenylation signal AAUAAA in the RNA substrate. The activity copurified with a polypeptide of the expected size. A second class of cDNAs encoded a polypeptide of 43 kDa which was closely related to the N-terminal half of the 82 kDa protein. Northern blots showed two mRNAs of 4.2 and 2.4 kb that probably correspond to the two classes of cDNAs, as well as a third band of 1.3 kb. The sequence of the N-terminal half of bovine poly(A) polymerase is 47% identical with the amino acid sequence of the corresponding part of yeast poly(A) polymerase. Homologies to other proteins are of uncertain significance.",1991,1991-01-01T00:00:00Z,cDNA cloning,"Wahle, E.",02614189 (ISSN),10,4251-4257,10.1002/j.1460-2075.1991.tb05003.x,Journal Article,EMBO Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025987814&doi=10.1002%2fj.1460-2075.1991.tb05003.x&partnerID=40&md5=deb213478c3a40133817418ba535fc8c,"Cited By :88 Export Date: 25 January 2021 CODEN: EMJOD Correspondence Address: Wahle, E.; Biozentrum der Univ. Basel, Klingelbergstrasse 70, CH-4056 Basel, Switzerland Molecular Sequence Numbers: GENBANK: M62513, M62514, M62515, S65080, S65083, S72609, S72755, X59372, X59373, X61585; Chemicals/CAS: polynucleotide adenylyltransferase, 9026-30-6"
,,,,mRNA processing,"Martin, G.",,,,,,,,
,,,,Poly(A) polymerase,"Schiltz, E.",,,,,,,,
,,,,Polyadenylation,"Keller, W.",,,,,,,,
,,,,complementary DNA,,,,,,,,,
,,,,messenger RNA precursor,,,,,,,,,
,,,,polynucleotide adenylyltransferase,,,,,,,,,
,,,,amino acid sequence,,,,,,,,,
,,,,amino terminal sequence,,,,,,,,,
,,,,article,,,,,,,,,
,,,,cattle,,,,,,,,,
,,,,Escherichia coli,,,,,,,,,
,,,,gene expression,,,,,,,,,
,,,,molecular cloning,,,,,,,,,
,,,,nonhuman,,,,,,,,,
,,,,nucleotide sequence,,,,,,,,,
,,,,priority journal,,,,,,,,,
,,,,RNA processing,,,,,,,,,
,,,,sequence homology,,,,,,,,,
,,,,yeast,,,,,,,,,
Isolation of Homeo Box Sequences from Honeybees,,1987,1987-01-01T00:00:00Z,Science & Technology - Other Topics,"Walldorf, U.",0014-4754,43,647-647,,Journal Article,Experientia,<Go to ISI>://WOS:A1987J005300128,"ISI Document Delivery No.: J0053 Times Cited: 0 Cited Reference Count: 0 Walldorf, u fleig, r 0 Birkhauser verlag ag Basel"
,,,,,"Fleig, R.",,,,,,,,
Apis mellifera cytoplasmic elongation factor 1α (EF-1α) is closely related to Drosophila melanogaster EF-1α,Using low stringency hybridisation with a Drosophila melanogaster EF-1α gene fragment we have isolated a genomic DNA clone encoding elongation factor 1α (EF-1α) from Apis mellifera. The hybridising Apis mellifera sequence could be delineated to two small EcoRI fragments that were also revealed by genomic Southern hybridisation. By comparison with the corresponding Drosophila melanogaster data the complete translational reading frame has been deduced. It is interrupted by two intervening sequences of 220 and about 790 nucleotides. Comparison with known eucaryotic EF-1α sequences further confirms that certain amino acid sequences seem to be invariable within the EF-1α protein family. © 1990.,1990,1990-01-01T00:00:00Z,Apis mellifera,"Walldorf, U.",00145793 (ISSN),267,245-249,10.1016/0014-5793(90)80936-d,Journal Article,FEBS Letters,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025307039&doi=10.1016%2f0014-5793%2890%2980936-D&partnerID=40&md5=857977e74409f3a40fda750df84fe317,"Cited By :40 Export Date: 25 January 2021 CODEN: FEBLA Correspondence Address: Hovemann, B.T.; Center for Molecular Biology Heidelberg (Z.M.B.H.), Im Neuenheimer Feld 282, D-6900 Heidelberg, Germany Molecular Sequence Numbers: GENBANK: X52884, X52885; Chemicals/CAS: DNA, 9007-49-2; Peptide Elongation Factor 1; Peptide Elongation Factors Funding details: Wa 556/1-l Funding details: SFB 229/C3 Funding text 1: AcknowledgementWs:e are gratefult o W. Gehringf or supporta nd I. Suresf or helpful criticismi n the preparationo f this manuscript. This work was supportedb y the DeutscheF orschungsgemeinschaft (Wa 556/1-l and 1-2t o U.W. and SFB 229/C3 to B.H.). References: Kaziro, (1978) Biochim. Biophys. Acta, 505, pp. 95-127; Hovemann, Richter, Walldorf, Cziepluch, (1988) Nucleic Acids Res., 16, pp. 3175-3194; Walldorf, Richter, Ryseck, Steller, Edström, Bautz, Hovemann, (1984) EMBO J., 3, pp. 2499-2504; Blin, Stafford, (1976) Nucleic Acids Res., 3, pp. 2303-2308; Maniatis, Fritsch, Sambrook, (1982) Molecular Cloning: A Laboratory Handbook, , Cold Spring Harbor Laboratory, Cold Spring Harbor, NY; Frischauf, Lehrach, Poustka, Murray, (1983) J. Mol. Biol., 170, pp. 827-842; Denhardt, (1966) Biochem. Biophys. Res. Commun., 23, pp. 641-646; Sanger, Nicklen, Coulson, (1977) Proc. Natl. Acad. Sci. USA, 74, pp. 5463-5467; Nagata, Nagashima, Tsunetsugu-Yokota, Fujimura, Miyazaki, Kaziro, (1984) EMBO J., 3, pp. 1825-1830; Schirmaier, Philippsen, (1984) EMBO J., 3, pp. 3311-3315; Cottrelle, Thiele, Price, Memet, Micouin, Marck, Buhler, Fromageot, (1985) J. Biol. Chem., 260, pp. 3090-3096; Sundstrom, Lira, Choi, Linz, Sypherd, (1987) Nucleic Acids Res., 15, pp. 9997-10006; Van, Amons, Pluijms, Van, Möller, (1984) EMBO J., 3, pp. 1109-1113; Brands, Maassen, Van, Amons, Möller, (1986) Eur. J. Biochem., 155, pp. 167-171; Roth, Bragg, Corrias, Reddy, Dholakia, Wahba, (1987) Mol. Cell. Biol., 7, pp. 3929-3936; Lu, Werner, (1989) Nucleic Acids Res., 17, p. 442; Krieg, Varnum, Wormington, Melton, (1989) Dev. Biol., 133, pp. 93-100"
